material,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51,Week 52
1094,114871.86,83804.8,59859.54,90629.47,90713.74,43852.1,24713.04,28800.76,24650.74,8363.23,80890.83,7507.59,9691.06,55019.81,203552.67,92429.14,63479.19,23242.67,14992.66,98134.25,6369.83,49325.3,49384.88,30362.85,41637.74,22323.32,10323.79,125158.14,29194.93,67848.28,65289.92,15074.45,63730.57,12512.0,26442.32,13895.27,54164.17,123465.51,23138.67,63640.56,36865.14,34556.24,31061.7,26427.5,46699.44,96305.76,12975.88,112754.73,26376.26,19277.4,45124.26,35640.06
1095,115243.38,58342.1,26338.62,205888.35,62495.48,31727.41,22247.39,14529.0,68855.59,23838.25,13715.3,69243.78,21106.41,29339.89,14154.13,40920.54,109206.47,991.94,60188.8,53307.41,18283.51,110900.98,72287.4,98043.13,18843.8,131836.92,16119.23,19807.3,94222.88,165633.92,108325.28,22943.79,47136.55,63254.69,110354.78,79168.27,99050.08,51873.33,102267.51,68296.4,93927.77,22125.51,106987.76,206472.81,25801.93,51802.02,16975.75,51979.37,202347.43,109837.06,58714.87,31072.06
1096,18938.14,52042.08,114375.02,171598.44,87441.12,37257.42,10072.31,69046.7,34043.88,43566.14,27586.03,27164.51,19711.79,20687.12,44494.45,32895.68,79374.79,85304.65,62530.03,68650.27,47368.48,23525.34,62875.67,54453.03,52712.47,43131.05,76227.86,8386.68,33715.34,13224.94,39961.95,49892.68,61843.47,63028.65,9940.22,41076.85,19648.22,20013.89,51394.44,33266.83,63920.69,104717.3,39067.76,58206.3,51488.96,3740.69,81292.97,2326.29,25108.77,111439.28,49629.08,131214.39
1097,7800.05,19869.39,23210.38,41647.49,58897.87,69403.05,59745.19,39684.53,106814.73,23730.63,21237.5,53118.73,26704.85,30514.34,18073.07,20657.43,72539.67,31241.92,7432.19,31102.03,39496.47,58991.69,129786.25,71710.38,61097.12,65804.84,95126.17,97950.21,139519.11,47727.22,13209.97,26525.4,61694.24,19495.85,6318.97,38290.03,70198.28,81577.6,65850.55,19473.57,47204.26,93613.77,131910.0,32196.38,57471.56,108154.09,7356.85,31277.74,43994.27,40304.64,52727.4,43590.69
1098,7766.94,109707.95,32324.85,56445.36,75449.81,156406.22,25294.81,14674.43,43215.96,20245.03,45771.06,771.39,8704.63,53094.38,51834.61,131126.77,19416.74,57441.72,30539.61,91566.11,25555.36,23935.76,8806.6,51743.86,71304.49,50249.48,126433.0,17988.43,41080.83,105632.9,29521.94,18675.75,6112.37,39230.14,92713.09,50323.28,50189.71,27262.62,38476.86,44978.36,68552.38,18006.9,19711.17,115030.96,80671.38,29172.03,77670.21,35996.82,32926.91,37152.77,18590.04,27319.74
1099,57804.78,56300.0,12130.1,38863.1,32035.62,23493.13,35434.26,11121.47,25668.48,77918.9,15945.12,43968.98,31968.82,30022.38,151596.2,54293.77,27174.51,50724.9,7766.66,49831.87,32223.61,34236.06,66144.18,24705.1,48201.4,35361.4,14159.93,54317.12,89829.26,32140.96,48377.39,16508.62,98431.75,173067.25,126588.33,13282.44,54093.47,32478.62,35248.7,69669.47,40631.19,15727.07,78749.4,52872.14,4061.63,26010.52,22379.94,38096.49,53178.18,103435.21,82159.93,13588.22
1100,67401.92,12633.76,47355.06,38229.04,52090.07,17681.51,38896.14,37285.02,68252.31,78914.17,69593.18,133808.05,153712.42,98913.82,91567.29,52778.8,17183.43,24503.93,63061.46,75551.11,39810.32,42560.36,21568.3,99819.15,33419.25,83018.18,31659.53,11718.97,18661.45,28395.76,69969.48,168182.76,24467.12,123984.44,82259.5,96370.78,45362.51,18334.43,31895.12,113598.45,51596.53,78783.54,7607.06,22045.25,126251.23,123947.81,95986.36,97871.34,28286.78,78529.8,87330.29,21510.67
1101,69787.49,49015.5,96748.1,52199.79,59949.97,34230.1,51367.01,44995.98,35915.97,60813.6,64770.56,20551.37,40684.08,42774.87,7849.77,33892.93,13962.97,113437.63,90123.74,13481.26,40110.48,37097.89,62022.31,32905.56,43161.26,54457.0,15159.61,63802.85,10403.44,20081.27,97375.29,68741.65,30231.78,8391.81,127007.23,13057.11,90819.73,20444.99,8367.77,29128.52,59604.89,84904.54,32412.34,20669.05,10371.37,47557.06,9724.73,63325.38,47060.05,113285.43,13817.15,118202.97
1102,28099.63,114881.31,26073.31,59249.76,73446.0,26333.29,55256.11,61116.2,19794.72,19536.45,17255.06,22422.27,130551.79,43927.15,92402.14,56451.43,17738.55,59723.9,84013.64,97415.11,22846.17,45155.69,33123.08,43031.67,22590.58,36976.46,65624.76,103024.16,21523.7,98432.77,92711.61,55424.35,32828.22,32374.42,15253.16,20541.34,13087.63,116834.72,16393.91,21352.27,15703.92,44862.64,17702.03,14619.49,57500.53,160186.36,37654.16,128371.2,21393.0,55277.91,86749.85,34272.11
1103,52149.53,34129.79,13749.67,30001.79,43771.52,3814.9,75667.97,30862.06,29833.85,19499.33,79336.02,16120.62,20918.74,42227.22,42740.28,99542.45,34848.8,68213.31,27323.02,34669.0,9612.62,53672.32,37288.16,30109.21,16022.8,54938.09,39782.65,15842.93,96924.84,4040.99,33412.49,9633.18,29244.9,39032.47,29073.55,19780.31,58717.33,114514.52,36455.22,101803.06,24616.41,54376.74,145004.73,38940.31,4285.97,47611.63,27949.77,13528.19,53629.01,6599.51,18598.66,30945.93
1104,44028.82,78040.12,24755.08,12138.6,42184.89,32129.29,36972.88,9907.71,118898.91,139265.37,38715.51,20661.06,7783.95,5990.8,4221.49,22227.44,18959.25,34961.93,36347.27,36882.04,15713.15,55388.3,25169.15,125907.79,26655.87,53812.77,29739.95,15225.58,27020.62,122512.69,71441.82,57486.61,61955.55,39452.79,34842.45,43210.81,44646.64,55078.91,9806.33,33827.34,12326.77,66614.62,45823.19,77431.83,14887.22,16057.82,18242.18,63983.58,87285.89,112170.69,67608.3,22301.28
1105,22505.58,47643.67,83510.02,71844.82,62572.77,18109.15,106092.04,35963.53,50626.99,54006.45,15965.51,52620.31,11949.19,57711.06,13688.98,13798.47,29502.02,11505.91,8552.63,39096.29,47277.06,40891.48,83479.73,46393.13,95892.54,20155.62,13521.56,18967.17,21884.69,54816.83,62922.12,5133.6,31375.0,4311.64,258040.38,44174.7,109545.22,74136.11,27119.08,81857.35,82799.53,56174.17,46958.53,2191.84,28205.29,17214.37,91920.39,83081.97,15289.04,105381.18,14315.95,42805.91
1106,116392.8,66154.21,11164.3,33281.54,34326.88,22259.08,35822.78,49521.82,25367.04,92034.72,81940.31,46671.91,15558.37,7455.53,16484.39,121705.39,36167.33,52106.96,103839.09,49954.96,31807.75,15123.47,113086.45,3022.74,17896.71,10958.18,44224.75,71955.52,23586.02,27231.53,71860.41,79023.28,40119.19,15384.96,74484.65,20361.75,47276.52,37875.71,13720.86,53593.69,211104.28,50672.59,88904.08,10990.66,51463.25,81888.94,42672.69,35677.82,30242.68,97476.06,10969.72,35133.31
1107,113172.4,58769.27,32652.49,35016.8,26486.54,15909.7,35562.38,29692.28,65108.16,46806.52,17396.89,40724.0,33658.15,37151.31,21592.88,33418.7,5466.92,124741.04,43546.64,61758.12,136174.21,28142.17,6630.05,95844.19,91765.49,32017.45,25952.51,59792.82,36448.64,125192.85,37463.09,119165.17,7451.49,102313.05,36177.24,35370.64,59748.07,15991.6,40082.21,31970.05,120477.84,61514.45,22093.29,35623.58,38702.04,75345.8,35259.72,34879.58,119672.23,25143.1,12978.68,13102.28
1108,40060.56,78445.56,78529.36,7649.82,55960.75,54713.98,43811.71,62314.78,30525.12,88940.22,42132.97,63822.23,36664.55,55511.16,18209.76,45505.07,67045.54,63262.0,38041.28,143472.83,22340.22,67392.06,31060.73,13958.76,88638.33,62405.7,43936.44,80844.12,96655.97,27776.38,55142.44,44668.25,15196.99,44621.5,85181.12,25411.68,55248.9,48994.57,20403.29,53558.96,94688.37,105895.18,95874.83,19822.89,13863.11,43464.92,51505.87,94987.27,37607.05,148694.77,7661.74,81918.18
1109,62734.58,115282.17,33806.65,47348.26,50812.61,5019.49,32463.35,37334.2,77964.72,32318.15,55124.79,74728.79,51847.71,27246.06,24099.29,21144.79,27319.59,50051.16,13635.48,29644.45,27182.25,35542.96,55189.07,71134.35,21804.9,21949.01,31326.86,41345.06,39633.54,8205.3,1011.31,2743.45,128265.64,1477.98,86477.41,27365.73,16260.47,31069.86,103649.53,45437.96,46779.79,59172.17,41986.24,26071.95,37049.15,39178.88,238884.81,59170.41,17358.73,16210.26,78395.43,21288.56
1110,16689.88,21335.95,84718.57,34664.5,26632.14,17145.03,29987.56,104101.6,80303.99,34142.33,45257.26,7228.01,28582.28,21387.38,83790.45,159124.63,110929.25,105224.52,76053.29,98388.59,6408.63,33722.54,14646.77,46705.92,22154.82,10896.56,61844.69,166061.38,31813.58,103661.76,15402.09,47907.31,48969.21,46263.31,3514.52,36666.97,13457.53,67432.38,41416.28,6157.9,29540.72,54229.35,16046.86,69209.43,47401.58,40863.98,22954.29,23367.25,132810.41,40926.65,79905.56,27228.54
1111,95771.1,37614.03,28244.02,10024.96,16361.12,40489.2,34573.17,56542.38,43860.81,115864.33,87296.99,50783.18,90421.74,36255.79,25881.08,41592.4,62737.56,51779.77,62334.88,136511.38,71938.03,20698.98,50519.93,32213.71,79519.25,11536.87,30922.03,5090.44,35827.26,62848.72,83053.79,60131.13,30707.53,40481.25,21714.47,73211.15,11428.41,16801.93,74633.3,5793.2,95380.58,59601.65,210547.39,53247.07,93972.41,36422.46,10255.23,28661.77,58399.25,10321.16,71298.92,29047.41
1112,15828.59,38177.44,120247.67,32210.13,44499.77,50299.65,31686.75,15600.14,117741.92,8360.8,62626.35,14711.33,40903.05,34569.73,7005.23,30490.39,81630.62,53563.91,46210.24,44204.64,28387.74,55210.37,116773.49,16627.38,52428.41,7788.51,6877.02,28974.61,84071.06,47928.47,18060.14,72726.12,6710.7,29236.46,64374.18,17000.31,57748.12,120490.53,31693.6,69803.58,8274.08,55012.69,28506.21,77965.85,58805.5,105826.26,62366.79,30673.39,54529.44,30158.04,75353.17,65844.29
1113,49356.59,29904.42,91399.45,100865.8,32269.37,13591.54,38618.28,14382.15,69727.31,144425.16,126130.44,41035.57,37147.25,58774.42,102966.25,22189.15,41917.07,48691.22,15290.01,136783.41,82273.95,64598.18,27007.33,2842.54,141323.72,8619.15,25828.31,98548.87,10205.94,19576.11,55838.74,76034.83,36713.62,60759.44,13103.37,22534.28,21815.53,179693.56,73466.03,36101.97,37570.32,11808.92,17728.52,82012.8,45180.55,45226.76,62035.01,28144.46,76757.97,13122.44,77721.79,33813.25
1114,126332.52,91049.35,78758.15,110134.01,20159.55,20354.28,83183.62,19601.04,31137.66,5851.82,22675.04,62604.97,78398.42,22222.4,65806.87,52865.5,36582.62,81920.71,63171.41,71010.31,21494.94,29511.94,77950.81,20682.61,36160.11,23107.41,73271.71,12087.0,110436.11,39169.69,93164.09,26180.63,39793.13,63140.69,95896.28,83143.33,40089.97,64169.37,69718.93,27676.17,32301.58,93117.95,11437.08,82420.41,115238.34,46987.49,31800.9,6607.73,17124.6,37190.73,21388.9,38709.88
1115,43818.89,62752.89,111590.35,51998.45,58907.51,52690.05,37567.32,84226.39,50263.99,75095.33,18440.68,31404.59,105495.66,50583.35,79320.05,12892.77,6271.05,51656.88,35051.55,106102.69,19971.0,73674.05,25026.01,185984.52,96947.5,19875.32,84411.01,15990.04,46881.68,22748.86,83085.66,76669.76,26368.77,80497.58,26942.81,34632.43,123530.62,2284.93,97862.94,60374.43,47057.29,61205.11,70087.67,41232.1,21601.04,72640.72,21883.2,81641.54,8841.75,90227.61,93577.93,77057.73
1116,34596.37,35776.69,35587.27,44668.01,62129.33,42784.33,87542.46,55178.49,26950.96,66938.9,23954.96,27111.68,37667.89,13478.63,17379.04,32906.23,107459.07,62358.08,7325.56,22837.91,173620.08,62088.98,50880.18,43647.93,19447.2,30895.68,69486.38,17499.37,75756.54,35413.69,24429.91,83584.35,86530.49,76877.23,17242.55,18656.28,63511.76,43384.53,20684.09,17196.33,24130.68,79571.31,37436.53,46462.23,62382.8,57393.21,25390.83,29628.39,26014.15,29449.87,39710.98,35660.6
1117,12216.74,16684.93,44959.93,49264.16,63135.65,72555.76,55025.33,139463.19,18704.02,70655.26,114185.44,4351.03,137606.11,19375.21,104469.45,17696.75,40402.56,9498.96,28413.78,107457.96,30287.19,170159.65,23138.61,25252.62,29486.36,23675.3,14977.31,32975.77,36756.74,14385.82,88378.51,81589.08,55548.86,71022.6,26521.38,19798.74,50816.21,150977.61,81918.33,67681.33,61607.82,11843.09,73397.49,119227.08,19010.38,28390.79,30748.6,29292.83,49933.59,53998.41,53171.27,70451.94
1118,33067.19,57009.66,13878.75,56600.6,39242.21,109695.68,21778.36,75498.52,36403.44,125824.98,12086.68,130816.75,13765.02,19328.96,26184.58,89144.85,49943.38,7670.95,88647.69,61088.71,91895.85,47902.85,6232.59,89421.6,48985.14,44502.89,41932.44,43639.05,63152.85,4677.04,60712.77,70142.86,2946.35,21084.58,15929.13,22478.14,29245.47,6813.54,18912.6,30740.29,51154.35,15386.06,29370.47,18735.34,64694.49,27026.97,73762.01,40749.75,37655.82,147684.65,23709.86,35533.07
1119,24103.49,44020.64,35862.04,35776.78,69090.52,35001.87,69718.69,36933.89,149047.28,40043.2,20725.66,45595.2,53776.29,12941.42,111452.93,67054.05,120501.99,24630.18,30219.27,26465.92,57140.75,37404.46,28358.99,20619.01,25701.18,36258.05,75618.55,21327.57,45210.65,62821.82,6441.0,43533.17,60642.22,38232.55,64176.67,59326.02,64505.98,88718.6,80207.63,10651.19,28219.82,106901.54,8649.87,41223.14,28263.91,100417.15,6040.88,20490.23,53418.18,75941.9,25188.01,48760.06
1120,75254.58,27701.72,18117.98,68019.64,25190.73,49609.48,91640.28,33069.77,31973.57,59381.07,12219.04,46627.84,29463.33,62696.1,40827.58,10351.44,42629.4,61195.63,12553.16,141051.12,24932.45,26218.93,45324.12,21211.88,87807.83,71318.12,63589.37,81662.53,35118.16,60037.09,73451.86,50250.81,34220.87,26580.42,118018.91,46148.49,21852.04,22443.38,33548.13,29957.86,72012.79,65622.11,23911.04,30800.34,28017.52,20237.26,23626.17,85030.95,21640.1,41319.3,13356.49,46059.92
1121,34459.66,44743.4,56780.53,71971.19,53947.82,38045.07,44124.35,65773.76,63264.36,93602.89,30078.65,133521.29,151236.31,39087.13,92107.95,33655.22,48538.19,59870.4,13326.1,56623.61,99473.1,86068.62,53404.28,25925.04,14663.37,15434.85,36207.82,90062.02,46285.5,51491.27,4971.73,42330.7,44662.11,53080.09,68997.22,20607.2,140278.37,28245.17,21576.18,22372.6,17202.97,46539.75,64808.42,22059.56,85341.2,79689.4,19971.74,103964.7,113135.46,93213.93,29055.59,46714.0
1122,65664.44,22516.95,180653.97,13510.06,8218.1,31545.37,107069.5,35621.48,29961.9,82312.66,69166.45,58359.16,47354.37,71605.34,85690.96,17907.65,32787.68,60101.3,32877.79,38440.32,22870.8,10510.65,31178.75,46384.14,14015.88,101713.95,48142.28,125903.92,40744.68,44359.75,71867.93,130602.03,73790.22,30090.07,7071.36,64442.26,23254.3,23445.35,58238.07,48267.6,19543.88,49243.89,22468.05,94149.81,22941.67,75798.4,21920.32,6604.77,21660.59,50269.83,59899.84,49586.44
1123,3154.7,55591.83,11063.21,40365.76,44168.01,9761.15,11483.57,26929.46,33052.79,50963.27,34718.66,47621.2,10672.36,17207.72,25619.81,44361.62,35521.17,62916.24,35618.75,102531.41,39859.96,40916.08,30687.12,98481.21,84410.36,50344.82,21330.48,24732.17,34189.3,17697.07,56101.52,63180.9,46949.97,17716.42,76360.51,68596.64,66142.21,15002.63,47443.36,28157.54,20271.79,11782.41,50946.46,41487.23,110063.18,56082.33,39240.48,59825.36,37111.31,19376.2,46496.11,6330.11
1124,38852.62,161704.16,27628.03,57092.87,36034.07,36234.18,20721.7,40966.81,86857.87,27077.35,23284.19,83282.46,39181.29,8234.13,76290.57,44715.34,77111.23,32982.3,64241.93,8566.48,39420.61,70653.33,10736.23,55476.96,158978.47,29132.34,8004.96,27629.2,129652.27,79100.38,48975.85,137543.52,23005.95,93560.05,46579.06,20655.53,167352.69,114959.0,21967.75,48550.64,14915.31,94097.35,42344.95,69472.86,60906.26,22522.34,52126.04,69620.55,76539.9,41937.42,31333.41,90976.17
1125,43872.97,122580.25,86016.65,126821.01,41957.29,13295.17,30479.2,158654.29,26504.22,3356.42,23103.02,19674.81,37414.92,15315.61,72219.25,67384.17,79252.14,7713.26,71499.72,57219.7,96685.79,19943.29,18064.76,50121.78,50667.07,46967.06,41091.59,10453.22,62545.6,130442.66,42850.01,103735.12,24008.47,58916.56,26112.19,122051.08,35464.48,55004.32,17813.2,42079.08,11319.55,55506.06,31700.66,38614.83,72552.95,25032.54,69474.73,66423.98,40776.2,108426.57,51696.66,40637.78
1126,76056.12,4773.18,105272.06,38680.09,81929.44,44100.09,45067.29,65821.45,103953.87,164446.25,13704.06,42432.16,79168.02,21971.69,94831.34,38964.88,80893.13,36418.29,26889.64,14056.32,17685.28,74694.89,52936.23,77591.54,70401.89,21989.73,11236.88,24724.34,38958.54,76911.98,43849.39,72886.57,30482.64,5092.23,49705.93,87514.55,64058.74,21311.7,82835.03,10363.31,12895.84,28765.78,87740.19,59668.15,47184.77,5212.42,30929.06,27554.28,50368.68,76009.34,34292.47,124266.13
1127,53811.42,39526.95,10523.37,94967.45,58361.35,20428.15,41986.07,40863.75,4686.69,10880.67,62523.89,4382.31,17763.45,50381.97,66012.34,56069.39,13316.55,40469.82,43018.85,103117.61,34108.79,26403.77,22500.98,23322.65,61165.97,42381.21,24588.12,128851.69,34714.74,52996.52,23681.86,69544.09,20898.86,22684.2,51117.22,29561.86,74735.14,39504.3,197171.67,39292.45,33724.83,9407.0,76207.1,44181.74,54241.82,68555.64,53380.03,87951.44,77877.56,26275.96,26405.6,66603.27
1128,23643.44,9175.19,110391.76,82078.44,91549.25,21846.15,58907.81,55960.53,4389.79,58809.37,75662.07,83288.83,42327.69,29718.31,16769.39,22507.41,78487.52,91598.97,34740.36,14056.26,16445.1,2524.21,60934.85,37999.68,94690.5,61456.89,21236.86,47878.02,102268.7,49125.85,79143.24,68479.88,103064.92,13693.41,25252.93,65935.57,58120.05,9095.38,76670.99,40989.66,24998.45,69143.92,6812.97,59954.97,61747.26,15846.24,12273.83,85487.44,28297.79,17252.68,82909.28,32380.75
1129,40881.76,23588.51,41001.22,71680.34,115554.49,91280.36,20822.12,79722.16,40797.05,67987.97,52614.7,80643.88,72150.74,57659.4,66066.82,63556.71,37948.0,56614.08,80013.31,28176.95,52491.51,35474.66,24089.5,15155.98,102847.93,21959.44,47128.34,37258.21,25877.96,55841.23,32574.94,14417.43,66094.78,28758.7,16112.4,41134.06,34251.31,16066.21,33609.46,6992.93,100215.97,30590.09,67507.55,28076.0,82313.8,54916.5,30527.29,11930.55,44286.72,62460.39,47829.11,13547.48
1130,176016.5,55755.32,87860.49,17185.21,24149.94,47801.38,109614.12,95969.18,37215.74,29996.11,22765.24,18249.05,53702.37,34342.4,81898.36,89178.82,38485.81,71885.12,14889.62,33236.03,91141.32,33093.35,35467.63,28947.24,1834.1,29674.67,124667.81,64540.48,33167.69,26392.46,37614.76,11248.1,25885.87,17568.18,28455.31,64523.66,41405.93,85670.71,44354.58,80075.83,39150.21,102875.74,9174.08,52327.44,67289.6,36608.98,72159.86,10781.48,56149.08,18335.59,97092.14,16601.3
1131,97877.37,19517.7,29534.9,75589.62,46939.16,27930.86,48169.66,71083.17,34545.83,47171.02,64341.5,7590.71,27017.18,71188.27,68163.56,66747.6,25494.71,58027.9,43247.62,60040.96,20233.56,16347.18,15942.47,4005.36,35579.31,4286.28,49638.56,43116.33,100551.49,48172.65,44283.59,19615.84,48427.0,55393.73,65260.67,55978.44,67496.7,66058.74,18294.74,18885.89,63073.63,99911.58,78371.86,149387.18,25066.89,10422.19,26212.52,49370.42,76516.48,28148.64,8431.39,2465.71
1132,28885.46,30476.33,54114.7,48528.55,31098.75,37763.24,59938.16,33555.89,77429.09,28829.1,10892.95,24626.12,63322.56,49763.0,43829.35,80244.3,46448.34,68503.02,23725.86,31442.88,56577.16,23812.94,53215.74,98847.32,45202.65,87156.96,110737.42,43854.63,54693.01,16317.27,21066.76,49572.71,25032.66,38091.29,43742.39,34218.49,22226.15,47188.75,12290.32,25335.34,71019.12,38150.6,22442.56,47613.77,54774.27,58370.88,70671.39,20457.4,16999.96,130119.24,15798.86,34268.31
1133,43943.71,163959.63,7832.72,14459.6,86475.5,53062.33,28807.53,33998.46,17212.41,79366.41,2810.74,49004.45,107232.71,28925.52,31829.19,41349.59,39238.71,39681.49,29265.35,39252.74,60354.29,31625.38,45338.18,23560.45,82636.63,53584.58,58084.17,24521.19,23249.36,11626.43,86205.06,26494.65,30649.92,59818.13,41946.41,9154.13,32672.08,28023.21,72102.01,21032.19,20842.76,70966.86,55245.96,24007.74,43274.81,19702.35,78345.35,103136.3,61493.9,29844.59,44308.45,74497.06
1134,23527.74,23117.71,18526.8,24952.53,77578.7,47581.28,4781.63,31745.5,35665.94,50410.05,78045.03,113922.02,54278.05,47964.25,64615.64,117288.63,56261.08,17604.74,123747.22,37153.3,25978.08,64379.15,20830.95,34632.33,87117.53,57357.19,69742.0,54660.37,39684.46,29299.72,33845.39,39781.42,52162.44,27452.17,24549.68,93798.87,27220.96,17246.29,54195.66,68680.25,23531.62,10135.21,41526.83,14945.19,28874.19,43559.69,22448.06,25017.06,57818.18,43306.82,21014.81,49485.69
1135,68807.6,86442.01,23951.27,2637.85,39897.93,11812.72,67305.35,29907.91,13157.37,14252.62,33872.21,39503.3,10327.74,81933.45,14671.31,5651.11,49445.39,53257.09,141137.82,84132.29,66115.54,71816.16,22299.32,18148.55,52871.98,15716.41,104348.67,38240.45,28308.08,47314.44,33970.42,88619.31,32248.61,13141.04,38014.38,19789.75,81514.27,35497.71,20608.23,15941.67,47698.45,23448.98,15838.48,46617.04,110167.16,51583.31,17379.27,27814.07,41889.72,16056.99,47391.66,70425.25
1136,45460.65,12302.92,40163.34,87545.76,18138.58,51817.4,64051.61,3901.47,91903.86,88953.41,6547.21,4255.83,46204.84,34558.34,89582.6,19454.64,32278.82,47176.1,20677.77,9278.73,42629.9,66958.53,38109.5,65840.72,56442.23,29452.78,141100.49,21637.27,18676.4,56105.45,73153.42,31000.6,13752.4,6131.41,42609.14,12580.06,35512.85,27705.1,63345.88,47919.15,11940.58,35333.13,110483.4,81792.43,77541.95,33740.61,40705.41,39038.52,31060.41,12561.06,16843.17,13307.99
1137,35537.93,74770.46,58882.71,43208.47,61268.7,53383.38,30838.09,94638.11,72627.99,20466.38,25531.27,15362.62,13471.27,72708.75,53253.2,17894.9,24036.42,138424.01,127823.16,28372.2,94502.1,124609.1,79257.73,30092.36,12555.79,21045.13,48908.62,91337.06,32803.15,22331.82,19869.98,23652.14,20640.28,72475.21,18270.33,43431.18,54586.37,7173.24,41717.43,35200.4,20749.27,127000.0,95116.02,62170.54,28965.61,42543.68,9336.65,20615.86,33747.39,132526.65,37076.21,48407.26
