product,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51,Week 52
390,164.21,131.89,53.66,63.88,75.86,309.64,49.83,76.36,145.79,84.72,15.93,5.97,71.96,130.89,96.92,189.8,86.27,25.55,93.36,82.45,82.54,216.44,152.26,166.03,128.74,73.44,101.85,24.39,16.42,43.92,85.27,43.41,66.15,84.13,93.55,244.21,164.19,33.54,219.57,174.6,243.22,93.5,102.65,117.49,87.72,52.68,167.2,278.32,124.64,239.62,77.93,49.85
391,522.03,162.56,76.32,436.89,376.16,840.19,500.76,809.38,88.3,325.14,101.63,263.78,601.13,468.03,397.41,226.24,508.6,429.93,672.88,201.57,294.24,527.72,151.75,495.58,628.4,677.9,146.88,126.13,264.73,283.54,100.43,257.27,533.83,215.41,157.49,289.38,118.4,352.44,194.44,151.07,617.13,368.74,164.03,397.96,153.32,36.63,175.84,89.83,885.28,100.87,193.51,1258.77
392,190.38,254.62,228.68,634.54,451.72,470.15,308.04,591.73,220.22,237.2,684.06,456.3,572.85,189.8,631.61,387.72,289.62,641.67,439.89,240.21,175.45,198.26,268.41,95.46,499.28,580.71,100.38,241.93,95.35,588.43,691.69,156.25,54.54,55.21,242.28,532.3,434.21,248.64,230.49,1091.7,412.19,383.86,237.45,785.38,840.78,455.39,68.69,508.66,866.9,464.9,124.19,572.47
393,33.47,26.03,91.85,16.27,39.37,9.67,93.83,76.58,37.13,110.09,116.71,23.74,72.68,87.51,87.88,93.93,54.13,84.05,72.15,44.59,57.85,39.08,102.22,55.64,68.92,53.64,77.19,190.25,71.97,125.83,114.81,28.47,7.74,51.93,62.63,29.71,37.51,174.32,119.38,48.66,61.32,72.98,25.86,77.22,23.83,112.14,14.06,90.76,29.91,25.07,30.8,19.61
394,17.55,938.63,35.04,351.35,106.25,457.27,162.75,225.74,110.68,129.41,199.72,38.5,129.8,228.96,83.88,333.37,31.83,58.44,198.24,121.03,290.25,51.73,103.42,436.07,84.88,218.87,357.62,62.53,419.61,588.04,430.13,196.08,314.95,186.27,77.24,602.99,195.65,126.18,108.84,202.97,229.49,220.48,55.19,46.76,339.98,401.04,24.26,198.67,531.78,206.33,616.15,720.42
395,94.86,407.47,42.64,232.8,40.74,244.13,156.58,160.65,465.38,68.41,249.35,221.14,79.13,52.46,84.86,245.06,189.47,288.39,66.83,193.69,154.51,138.6,81.47,79.49,238.53,107.24,249.09,114.06,168.95,326.86,289.15,242.34,69.0,288.96,336.96,350.77,82.35,216.12,148.01,115.37,150.31,11.49,237.13,164.14,59.46,247.74,198.39,106.79,548.2,143.84,181.2,236.4
396,89.48,239.68,282.94,183.62,222.21,239.93,31.52,91.64,157.36,166.18,311.07,44.97,303.47,106.66,151.22,272.59,164.5,217.97,109.03,130.68,28.35,70.87,148.46,77.14,108.46,294.46,28.7,17.76,174.11,37.14,160.98,95.11,155.82,12.76,54.43,227.14,30.76,46.11,125.57,126.08,67.95,275.49,188.04,50.72,97.41,328.12,228.84,86.13,51.12,67.16,124.5,210.02
397,101.14,84.07,167.24,309.55,88.56,232.9,122.79,196.77,70.64,214.71,329.22,154.62,74.41,134.17,69.53,316.4,172.02,234.71,114.84,150.98,219.55,211.5,347.6,185.88,297.92,507.83,235.24,302.05,276.9,90.23,108.04,326.94,723.78,584.97,85.07,453.89,165.68,68.64,215.52,148.2,13.61,177.29,112.66,43.92,224.34,269.06,181.86,114.09,163.23,427.95,306.15,257.01
398,60.99,45.86,54.46,161.74,200.73,81.32,98.46,24.19,76.02,196.41,47.12,256.99,61.43,97.82,359.02,38.33,168.14,43.75,27.47,104.02,98.8,34.28,97.13,163.63,197.02,130.63,56.18,117.03,167.67,96.17,130.57,296.66,31.02,25.49,179.14,30.56,55.97,40.89,76.17,50.96,131.86,248.08,32.45,60.97,15.26,87.28,48.62,100.13,172.18,71.47,201.53,413.85
399,842.06,319.69,234.07,580.92,213.28,314.07,394.23,1947.23,332.61,691.1,214.73,64.89,629.14,462.6,43.98,589.74,90.22,120.48,468.03,833.99,395.55,1269.97,237.49,543.22,216.39,172.21,226.0,473.02,485.56,796.88,513.51,121.67,135.48,278.44,1093.22,35.79,597.74,381.35,240.92,977.98,388.58,369.84,250.83,794.78,533.46,499.13,104.72,214.18,1035.81,750.4,751.26,273.43
400,412.74,399.55,219.0,560.76,35.34,551.83,293.38,144.8,353.82,244.07,509.72,181.13,168.62,107.47,171.65,232.29,86.9,95.43,475.27,1091.78,837.89,271.43,151.65,267.78,273.66,146.07,116.33,82.67,433.99,145.9,235.49,73.86,406.3,95.5,97.35,282.32,115.56,119.15,270.76,184.92,42.88,178.75,313.36,347.75,105.91,629.76,78.95,257.85,232.72,522.69,258.6,380.95
401,61.85,111.17,29.73,68.57,25.82,70.45,86.84,69.67,133.84,88.4,113.09,109.2,54.8,56.03,43.77,130.1,95.7,294.74,160.18,27.24,113.12,41.29,153.14,107.33,173.74,7.46,21.45,36.57,31.13,117.15,103.09,98.95,3.81,31.07,123.12,29.63,107.19,164.22,96.68,71.7,74.67,134.93,107.88,121.86,227.2,26.4,109.95,24.91,63.45,11.82,46.26,53.49
402,24.38,33.18,40.55,18.93,10.74,36.82,27.33,85.51,79.2,23.54,26.95,28.18,43.52,28.34,23.91,40.42,19.68,53.06,17.12,51.6,68.59,106.36,19.98,30.18,23.97,38.09,39.46,32.21,61.59,45.51,13.67,118.84,29.91,23.18,24.98,38.34,43.96,42.64,152.31,29.69,74.46,58.97,33.1,14.12,24.07,2.34,38.09,16.03,163.34,8.67,60.75,70.0
403,6.75,14.49,38.68,33.35,11.64,19.69,6.54,65.03,37.49,44.32,36.31,16.55,36.61,80.85,28.85,32.31,78.18,114.18,25.37,47.08,40.1,31.35,70.03,59.64,112.32,73.36,44.15,23.61,115.12,5.01,11.81,34.09,33.55,7.42,26.99,31.15,101.47,69.94,47.03,25.58,43.07,82.45,90.55,20.7,84.19,77.84,12.54,45.55,9.28,89.6,28.01,33.77
404,236.93,527.17,453.57,39.27,286.52,147.7,231.32,56.41,22.58,145.53,942.29,176.26,97.77,25.89,134.73,250.87,583.14,406.53,390.46,62.16,227.44,548.49,288.81,169.2,559.79,234.36,54.25,190.66,182.9,174.19,478.77,70.52,128.94,37.93,713.66,351.12,269.55,309.89,21.23,152.19,194.95,339.52,73.96,145.05,262.79,83.01,416.07,270.44,127.45,121.58,108.88,84.83
405,27.5,46.6,45.01,161.43,122.23,327.83,123.58,124.07,198.08,447.16,168.61,191.54,25.2,50.82,156.03,225.91,114.13,218.9,321.39,49.69,310.9,258.05,65.03,106.16,97.11,239.5,287.71,37.29,117.92,197.54,249.64,241.42,39.76,178.05,95.11,31.06,109.72,108.36,93.84,169.8,205.53,140.59,40.11,144.07,43.78,79.36,42.13,79.16,276.85,312.01,256.47,57.41
406,46.97,55.44,65.62,85.49,93.55,230.3,72.46,59.91,36.15,54.08,26.88,138.42,67.75,68.3,63.48,63.94,176.28,259.75,47.65,86.63,61.08,230.53,56.0,64.85,181.97,42.76,135.4,43.27,176.1,232.66,104.61,196.68,94.67,168.31,17.34,49.1,119.74,9.21,33.37,222.31,35.65,24.52,56.14,106.27,31.04,36.97,126.03,22.79,71.2,50.41,66.56,67.96
407,20.68,131.25,192.0,31.88,18.49,65.56,71.79,132.09,14.3,136.58,106.07,26.84,94.05,17.63,94.74,55.01,59.44,190.73,56.24,64.57,30.84,50.72,28.4,5.62,9.77,22.24,69.6,75.22,84.44,66.6,62.37,15.71,92.69,23.39,38.43,13.8,37.73,95.04,60.68,167.61,111.76,221.53,35.97,41.88,90.85,3.54,48.57,29.1,98.99,53.5,12.43,52.9
408,174.31,217.7,57.45,79.59,76.07,71.85,209.27,127.55,162.04,79.81,109.57,12.02,153.2,311.46,233.62,101.62,65.6,60.62,32.29,92.47,48.65,176.37,52.89,112.98,112.7,86.44,106.59,37.21,36.74,95.68,79.05,86.55,113.4,66.04,37.71,34.1,22.59,47.59,162.05,54.32,59.3,38.13,98.68,43.01,117.6,160.78,134.78,36.24,75.76,149.89,19.74,56.0
409,298.46,176.05,402.89,130.95,11.03,335.36,319.72,366.56,151.4,133.38,197.17,170.25,63.0,358.65,159.53,116.46,748.14,96.43,222.98,76.82,36.08,78.15,449.17,417.12,405.84,232.82,213.53,178.46,219.24,136.86,156.71,35.54,637.13,597.19,298.28,344.05,822.21,542.99,251.78,161.78,305.58,768.67,200.58,123.6,275.94,453.24,667.91,314.04,173.29,225.11,140.51,218.66
410,252.4,185.67,192.17,77.75,31.04,172.6,160.07,59.26,127.61,44.37,54.94,125.1,68.39,231.19,176.01,28.4,535.44,115.68,118.17,73.47,99.11,255.21,231.59,200.37,316.31,473.41,342.26,109.36,548.87,343.01,228.36,135.49,53.41,204.39,334.8,332.91,115.79,132.83,416.41,119.6,70.65,268.02,202.27,150.02,231.85,372.77,199.1,97.19,208.32,435.38,152.75,146.95
411,14.83,203.09,288.7,213.35,293.14,41.28,71.15,128.49,229.34,123.83,783.55,43.45,104.21,267.54,237.39,340.19,31.81,252.77,164.8,97.4,22.48,125.92,65.39,102.95,131.97,85.89,249.57,208.45,109.97,102.46,95.59,276.11,93.0,407.87,450.86,121.98,70.91,40.62,331.41,136.95,138.87,57.11,101.89,79.97,27.7,11.38,193.4,116.0,109.07,161.98,169.8,249.23
412,122.53,185.1,212.77,701.71,222.44,132.28,248.7,136.27,192.5,359.3,105.98,46.74,238.47,181.65,201.28,46.53,164.51,42.24,171.08,483.54,304.14,62.9,32.44,33.37,137.5,72.26,135.57,261.5,234.69,228.21,230.52,104.23,334.25,129.8,30.61,120.72,251.07,180.64,282.19,62.4,120.59,188.98,120.38,345.35,176.03,312.85,165.76,139.52,444.92,14.79,105.74,302.93
413,68.84,287.83,152.83,373.93,587.09,471.65,169.41,107.57,178.09,133.58,86.49,227.72,200.05,339.04,129.8,429.94,89.52,160.82,189.55,70.91,26.74,129.14,94.81,94.08,305.38,61.63,36.77,63.76,100.16,164.28,127.91,48.27,89.51,28.5,130.36,201.6,142.84,183.7,131.73,231.29,64.11,115.33,175.01,71.8,71.92,95.97,52.44,234.19,258.17,141.88,95.82,334.59
414,880.25,471.81,333.34,352.35,17.43,71.29,210.55,446.81,284.99,357.76,476.41,260.86,697.72,302.34,386.69,264.6,966.65,11.85,706.99,57.25,168.71,114.91,433.66,273.27,105.92,424.31,776.79,734.27,140.31,512.51,408.44,127.99,331.77,662.26,353.27,355.78,405.25,133.57,100.13,366.41,16.58,298.85,475.03,175.76,47.91,165.62,46.51,995.95,120.42,402.5,1769.32,309.99
415,96.8,27.71,48.79,221.81,294.79,220.6,561.89,6.31,52.75,91.03,210.22,37.54,112.43,153.25,430.73,44.27,276.62,156.34,87.78,134.58,149.57,179.16,106.8,187.98,224.82,79.63,177.48,295.27,62.65,170.48,115.65,246.85,141.32,69.24,315.08,118.84,70.59,207.88,84.32,188.58,122.82,67.33,237.96,57.79,155.05,98.4,230.45,135.5,146.1,128.54,55.33,56.71
416,609.83,527.83,336.64,530.22,540.82,389.69,32.3,533.57,372.89,450.3,302.84,417.8,112.92,757.13,288.46,191.02,44.78,184.56,875.82,83.27,522.41,202.38,372.53,411.02,26.23,1122.87,56.74,301.69,174.49,520.34,444.11,744.44,146.1,246.54,129.2,656.75,188.51,738.69,323.46,581.0,461.68,1003.88,184.91,170.82,722.87,218.04,324.83,140.26,69.23,222.99,915.34,479.83
417,251.11,59.44,373.47,75.5,371.53,100.06,208.24,220.81,131.8,80.4,56.4,170.59,80.99,34.58,253.44,104.46,5.59,337.89,238.77,110.74,69.94,166.84,89.83,50.96,75.02,43.87,101.97,172.83,18.36,64.94,195.32,42.97,101.56,109.17,156.34,162.46,333.25,521.95,140.03,211.88,377.16,40.16,205.88,193.0,63.97,78.51,74.14,35.06,345.51,75.94,173.62,118.2
418,98.36,170.84,267.26,241.37,87.26,345.14,232.17,432.87,56.9,41.09,213.1,382.5,675.82,101.53,935.44,193.94,371.44,142.24,478.25,567.23,570.11,321.52,579.87,224.81,65.38,223.49,177.07,154.1,235.82,153.6,235.87,287.13,326.34,311.73,51.24,334.4,362.73,88.56,510.44,221.69,362.52,138.1,265.33,147.64,310.26,198.97,247.1,715.56,373.36,203.62,458.42,275.08
419,105.08,121.18,23.37,6.25,36.25,79.36,74.84,105.61,83.32,31.42,25.94,98.68,62.82,46.05,50.2,52.03,74.69,239.58,79.26,8.42,112.78,110.44,4.64,145.96,255.65,55.05,130.43,69.07,26.48,99.72,95.52,10.36,104.49,41.61,92.11,35.37,201.4,163.5,111.87,239.54,137.88,121.95,194.71,54.28,117.0,91.14,93.59,32.29,13.9,28.19,56.63,58.16
420,284.98,61.35,133.57,183.37,109.03,36.04,70.04,259.28,186.56,40.78,115.89,69.48,74.42,38.42,67.6,180.04,292.9,39.08,14.15,101.5,101.14,344.79,109.32,108.01,16.22,123.0,16.51,5.74,109.71,58.79,56.15,86.53,179.57,117.61,126.65,51.21,78.03,81.08,157.21,61.06,49.26,117.54,45.31,75.86,369.97,207.19,329.23,17.47,18.85,226.69,308.8,5.46
421,929.49,160.17,1704.08,101.75,356.93,157.97,459.35,121.39,374.14,323.76,674.34,1480.15,636.45,840.89,303.35,510.08,1383.01,393.36,1437.57,396.74,125.15,366.81,553.72,21.92,540.5,740.85,634.0,305.91,101.57,728.46,498.33,667.01,584.99,729.66,429.24,425.59,425.0,649.51,836.13,336.23,426.59,331.06,938.7,561.22,1057.36,976.33,710.07,131.31,408.44,97.46,525.0,28.81
422,488.63,16.17,411.95,884.86,901.51,683.71,312.09,421.52,272.39,335.99,253.54,902.49,887.33,90.98,440.24,145.3,212.79,1110.55,94.65,903.85,95.07,400.78,221.92,243.39,338.36,162.08,190.35,963.34,245.22,847.65,1148.92,520.46,70.62,465.74,880.87,534.52,301.86,184.36,835.9,520.11,445.65,230.85,128.64,193.91,418.2,86.46,365.04,123.94,714.45,586.74,244.1,105.76
423,111.27,763.93,310.44,338.52,687.3,101.68,319.68,652.29,855.93,342.25,670.63,477.26,127.38,1066.72,190.01,244.9,120.67,771.07,322.33,186.46,792.71,725.4,188.48,31.09,513.87,227.93,522.02,860.91,73.97,305.95,1052.05,459.75,226.11,433.37,1550.82,148.57,115.59,779.97,480.7,1276.7,276.24,149.23,474.98,492.79,313.53,170.65,71.96,440.06,493.54,363.63,285.44,541.3
424,44.17,147.31,40.8,125.97,200.26,89.31,346.78,182.22,41.26,115.52,118.72,50.48,86.46,99.58,206.79,221.99,81.62,186.46,135.98,159.9,234.85,257.98,155.98,119.43,151.94,179.65,203.92,172.91,163.22,185.74,255.2,188.98,56.46,180.75,32.97,188.93,285.71,99.23,71.89,67.45,158.49,199.05,166.97,146.22,397.85,19.82,197.07,132.24,262.09,203.49,102.86,206.35
425,255.64,339.49,9.7,282.5,395.89,112.38,391.66,259.31,161.4,333.61,229.47,271.77,187.05,716.51,593.9,191.43,212.57,287.83,242.7,135.93,56.91,40.48,359.77,350.61,82.78,69.73,82.87,470.7,391.25,329.23,657.98,236.71,167.67,9.31,163.18,116.93,60.64,295.73,446.77,9.23,116.43,292.84,309.61,175.6,330.13,206.22,706.95,250.74,131.72,48.19,273.95,163.04
426,139.51,53.17,50.02,43.75,210.83,58.85,86.27,138.76,278.75,209.21,49.68,86.54,196.42,61.93,53.27,87.13,27.32,56.3,113.79,43.08,267.29,101.3,258.72,220.34,115.79,372.44,112.22,10.2,146.68,19.74,76.84,211.78,214.07,127.02,171.39,109.07,134.55,50.55,39.89,45.89,67.12,214.41,142.98,145.74,212.16,34.25,115.99,115.3,26.82,27.07,14.2,16.15
427,374.21,155.53,55.9,690.43,253.8,284.32,200.05,746.22,301.86,837.25,830.39,142.08,357.99,350.58,122.3,202.44,565.97,730.46,170.57,693.11,521.72,320.96,657.37,96.61,93.48,385.72,120.59,475.18,1507.64,853.66,390.44,452.47,494.96,400.66,279.67,440.85,693.03,35.71,540.53,185.05,9.79,703.57,296.97,370.56,108.16,146.51,101.83,163.78,963.39,295.52,156.97,264.22
428,333.84,169.09,252.83,287.88,141.18,117.65,405.56,973.51,390.25,695.57,302.2,147.02,398.36,249.19,195.28,465.38,142.64,540.97,397.94,246.11,496.37,235.3,1043.19,220.62,94.39,522.31,261.72,92.71,195.91,763.56,157.95,345.09,904.2,207.44,464.25,56.75,508.22,300.21,176.2,31.71,175.26,864.92,322.97,128.12,494.12,183.48,271.99,86.03,119.14,623.37,588.16,87.98
429,30.1,538.76,184.44,67.35,213.79,85.24,27.28,86.66,45.5,308.4,18.32,72.17,59.86,66.35,172.13,67.04,60.85,29.51,210.64,107.21,91.35,82.34,72.46,103.85,115.21,45.36,97.46,39.52,21.11,160.25,130.8,76.43,43.57,102.59,115.29,20.52,130.64,49.59,182.28,191.28,250.88,74.86,122.86,70.58,93.7,283.27,182.96,26.79,169.76,128.12,58.22,34.27
430,143.82,232.31,48.86,50.06,99.67,83.93,97.98,193.66,29.65,163.44,56.59,147.74,270.58,82.73,61.96,22.45,96.63,74.0,59.96,96.67,232.37,144.58,52.87,230.04,285.41,90.39,12.1,51.15,183.86,92.44,150.3,103.0,268.77,3.82,87.76,217.07,121.54,74.7,237.33,15.03,147.39,56.36,131.05,203.63,11.59,84.09,24.26,63.73,53.26,110.12,74.08,91.96
431,263.14,597.58,577.34,689.96,332.05,509.79,328.83,281.78,123.08,272.45,81.37,58.39,323.87,307.37,349.89,363.4,146.04,607.75,295.58,453.8,117.43,347.16,462.45,241.12,93.28,560.67,504.74,417.59,556.41,546.65,220.8,269.77,477.88,178.01,222.66,133.5,159.99,509.8,536.02,189.29,113.12,146.48,506.65,221.92,9.13,320.46,82.72,397.94,428.3,216.19,246.32,263.15
432,65.24,201.43,105.4,78.96,92.27,189.45,160.79,132.25,254.45,110.24,43.03,78.92,50.53,99.9,148.21,72.12,102.73,423.11,159.56,80.79,390.85,50.14,130.28,42.76,20.43,50.11,122.49,93.72,45.43,118.75,68.5,99.62,162.18,271.83,105.85,130.74,23.55,191.55,30.11,42.98,69.18,13.54,273.69,117.03,165.78,43.16,39.71,105.66,78.68,51.14,166.45,280.97
433,206.19,2.05,27.75,161.3,5.85,58.73,79.72,145.52,64.6,57.01,66.62,48.55,62.72,167.87,115.09,44.66,11.15,140.46,130.05,36.65,185.72,61.45,61.33,102.64,30.33,98.32,436.76,151.16,397.96,40.7,27.56,66.87,205.97,74.14,98.86,70.44,43.87,85.37,57.36,26.29,217.38,134.38,179.74,131.22,8.8,71.41,84.14,117.39,128.31,69.64,38.27,134.69
434,794.5,769.27,225.56,623.75,501.01,288.63,448.45,458.28,636.65,603.77,196.73,196.97,931.17,884.12,330.44,84.18,117.57,300.27,581.27,299.63,817.78,189.74,167.53,226.82,469.58,313.34,552.01,566.82,80.89,682.98,306.95,222.74,766.93,302.04,569.33,330.69,354.32,806.82,512.89,251.04,205.31,1225.03,610.11,308.64,481.4,127.5,389.63,204.26,223.09,1390.87,788.82,273.62
435,191.42,50.37,505.88,257.12,293.96,194.73,200.91,810.48,506.06,314.07,112.85,438.56,6.06,397.45,176.81,269.12,307.59,100.31,121.4,120.0,312.57,353.49,533.66,600.0,707.47,277.16,83.01,58.64,248.01,396.42,258.16,342.63,57.2,743.81,467.7,123.54,557.22,386.85,268.19,702.1,370.43,264.03,210.78,334.25,462.76,321.05,342.42,119.84,676.68,517.8,331.38,295.42
436,29.49,119.83,196.07,90.75,275.52,98.37,56.9,141.84,319.67,114.52,65.08,233.36,73.46,170.0,56.69,60.16,94.91,31.63,11.06,397.42,121.14,69.64,75.6,124.03,236.75,111.18,146.58,94.95,180.64,45.7,25.52,167.36,69.05,144.63,67.66,118.84,174.33,153.29,56.27,221.83,241.79,88.31,12.56,391.0,267.56,173.49,79.69,86.81,246.05,136.71,166.61,52.8
437,592.49,30.33,41.37,15.64,148.62,31.0,126.7,77.63,92.02,29.32,113.51,270.18,49.41,264.43,246.65,209.55,126.12,77.2,93.11,452.36,64.16,101.9,100.49,116.04,77.89,47.38,92.68,69.44,231.62,55.16,149.16,93.69,115.92,65.45,440.22,108.42,136.94,17.54,59.39,26.62,130.97,55.01,107.86,248.42,50.78,4.68,178.27,248.6,447.6,127.91,374.09,155.26
438,290.14,295.93,321.38,246.19,142.24,237.42,90.9,80.94,131.0,223.72,202.96,367.17,101.7,346.09,238.67,275.64,367.1,184.6,164.05,533.8,10.28,46.8,434.62,246.86,76.06,141.5,227.7,155.92,122.38,81.9,294.81,204.8,96.55,132.19,206.94,445.02,105.82,69.22,238.35,77.55,208.37,565.14,136.67,243.14,27.28,277.95,149.59,283.15,206.41,101.15,62.75,445.02
439,67.28,54.47,68.47,219.45,172.38,102.5,69.98,66.64,28.34,439.15,75.25,13.98,55.33,115.66,8.68,226.4,41.96,65.8,201.06,167.03,123.21,74.61,86.26,141.45,46.12,65.84,44.75,277.5,105.53,70.61,133.4,56.25,44.93,83.09,79.08,91.44,81.29,103.3,138.09,109.35,55.41,159.45,29.86,124.07,177.56,134.92,53.73,46.58,205.83,50.95,53.48,82.94
440,10.73,82.37,206.59,188.82,172.88,120.62,69.69,89.83,201.81,84.66,199.51,156.37,63.86,39.91,234.95,166.46,158.8,272.3,104.44,137.5,284.33,283.63,51.64,440.33,119.0,46.83,64.06,72.69,162.79,147.66,151.21,131.04,80.21,174.06,57.94,32.1,105.01,126.28,44.09,73.18,164.97,91.22,251.19,168.14,248.2,47.24,148.07,243.0,191.06,307.95,40.27,291.24
441,65.37,39.59,209.83,241.5,154.56,36.81,59.83,54.93,122.42,109.88,66.49,24.43,77.14,16.71,175.89,162.77,76.06,89.21,396.79,104.61,69.9,84.18,95.95,80.75,172.01,49.93,57.87,140.25,152.69,90.95,67.78,21.52,186.7,59.46,35.05,73.88,26.8,105.68,121.69,33.03,98.81,49.44,174.56,82.52,163.76,137.94,225.69,257.14,226.5,121.29,62.79,336.31
442,17.52,354.03,346.25,154.63,355.05,549.96,378.87,139.46,270.97,617.35,475.46,320.25,547.72,491.88,178.27,482.65,458.6,104.25,83.9,141.1,190.31,117.0,426.43,287.44,610.99,287.41,452.69,178.32,32.96,66.08,260.34,157.47,1212.51,642.27,57.69,402.95,241.44,387.53,403.89,89.89,96.01,248.55,218.37,297.71,290.97,113.69,160.06,312.06,683.09,275.5,236.42,397.26
443,92.07,134.53,121.26,169.15,111.82,484.66,182.71,92.89,49.22,196.09,405.42,158.7,229.83,257.78,255.05,10.39,275.66,30.08,119.8,68.64,110.2,140.91,266.61,179.36,121.78,69.25,55.4,152.96,251.24,236.81,393.86,98.7,349.88,235.5,182.21,63.04,545.89,151.78,262.89,99.5,68.39,129.4,115.39,19.52,522.64,263.24,130.06,382.43,193.26,711.48,306.47,112.5
444,64.02,107.83,104.87,218.66,147.85,283.37,184.32,180.31,204.31,86.47,57.46,81.74,167.6,183.16,39.2,146.59,126.57,81.98,52.46,90.81,167.04,72.88,41.3,47.08,149.38,112.75,40.62,30.38,77.69,193.51,170.56,93.78,94.5,281.88,127.48,213.55,239.78,127.78,22.75,72.44,192.82,307.61,277.93,112.38,150.21,151.18,18.41,30.46,119.81,212.68,180.73,95.18
445,118.61,51.75,40.29,208.2,77.33,151.3,167.58,294.54,43.95,368.26,39.82,100.95,141.04,70.28,10.42,91.39,101.21,32.2,1.38,126.25,75.06,124.42,224.27,248.95,89.16,340.68,44.01,57.37,32.66,56.29,157.46,160.8,120.6,263.22,139.45,39.53,75.71,257.1,70.22,161.91,128.51,80.39,29.09,32.06,358.06,200.41,255.37,65.04,85.23,3.13,19.59,363.48
446,184.0,54.7,186.46,110.34,77.69,47.25,501.56,104.31,568.56,178.38,113.54,127.16,141.42,206.87,101.05,186.59,34.52,254.59,71.44,396.14,194.7,194.67,147.38,76.51,43.21,167.24,45.12,252.5,238.38,121.37,218.54,214.07,433.45,362.68,324.75,44.68,99.96,317.69,299.0,476.6,171.03,85.37,230.93,120.66,106.15,123.13,38.88,84.83,48.42,140.9,187.53,194.51
447,163.26,140.36,113.53,130.38,113.06,174.13,119.52,346.95,41.6,104.21,238.9,383.9,329.88,197.54,100.51,93.58,531.8,784.89,27.95,208.47,75.53,159.1,41.8,172.62,26.1,22.94,647.67,131.69,69.11,113.21,41.1,183.07,314.74,102.22,36.37,167.04,240.28,40.63,33.21,228.5,224.22,336.35,50.27,132.48,147.77,212.19,49.65,194.55,68.71,80.14,136.3,195.25
448,134.77,188.86,277.6,213.42,137.82,60.44,316.11,152.76,101.22,168.77,468.73,215.69,161.49,64.24,221.28,158.59,298.68,36.87,203.63,47.16,419.45,90.55,90.95,112.99,80.72,288.99,203.42,327.8,318.86,111.5,155.02,395.33,170.34,118.64,158.27,373.14,95.4,71.78,291.53,188.92,89.77,139.23,155.38,72.11,110.37,60.9,114.06,18.14,99.99,150.41,145.28,198.71
449,39.15,201.7,388.25,368.37,148.44,199.16,189.71,144.82,261.79,326.57,292.15,108.89,122.07,257.97,227.82,76.98,323.85,38.41,291.17,218.14,314.28,594.56,97.36,205.86,507.6,293.93,654.27,135.33,567.04,192.52,195.45,527.56,427.56,363.76,248.69,74.6,182.32,176.96,117.09,539.06,294.78,134.48,240.33,208.23,492.62,323.88,173.18,675.34,119.33,145.03,29.76,156.64
450,57.03,128.69,191.95,237.93,73.64,62.55,126.46,225.75,36.5,7.43,62.64,233.09,111.15,273.92,85.66,187.26,282.0,181.28,34.29,437.83,187.98,82.7,55.14,30.13,167.47,105.89,58.83,121.93,43.31,22.4,71.66,96.46,175.61,483.29,125.48,424.18,228.5,80.35,119.79,84.81,81.95,144.35,98.33,159.81,418.52,59.76,31.04,47.74,127.18,153.27,252.45,173.13
451,272.0,52.18,168.18,135.83,76.95,284.03,213.86,72.95,48.25,92.0,58.28,146.41,265.98,263.82,98.54,93.86,48.55,43.33,128.85,487.31,59.1,404.85,110.89,215.32,213.37,151.31,9.96,357.72,146.76,172.36,213.59,279.48,56.85,373.38,240.98,176.45,319.44,144.35,113.38,87.79,36.47,118.51,97.7,166.92,195.67,36.17,208.31,202.75,36.53,88.56,11.07,44.01
452,125.85,18.08,381.7,247.29,152.79,188.03,186.43,315.48,50.04,362.84,269.18,80.57,333.26,131.56,13.18,102.86,172.92,119.0,81.14,90.33,226.97,119.99,6.45,290.45,552.33,195.17,145.19,447.54,73.76,272.09,109.26,234.22,26.94,163.98,107.98,162.71,549.42,189.62,299.73,127.4,433.78,80.43,245.02,345.47,230.85,60.1,134.62,501.41,216.74,50.78,429.66,123.7
453,75.61,213.79,181.66,162.14,52.5,38.15,104.05,68.61,197.58,294.85,51.67,138.56,81.54,74.79,215.66,50.04,150.94,119.64,147.73,148.7,131.53,157.29,10.85,128.89,175.22,175.5,149.73,32.07,153.48,74.46,151.83,47.2,182.6,154.29,184.66,77.81,182.79,96.15,68.12,392.33,86.24,169.6,107.66,55.39,168.56,108.98,101.62,236.39,51.02,68.55,33.45,51.52
454,96.33,249.97,131.15,590.03,71.3,268.49,331.21,108.42,132.98,830.33,219.3,222.29,334.69,222.27,411.98,413.1,115.8,179.77,288.65,473.74,303.34,313.29,295.3,66.24,493.35,248.39,579.78,275.33,87.16,213.54,134.13,135.05,187.09,832.64,361.86,152.59,280.46,129.8,296.73,441.9,64.61,33.07,153.63,44.97,658.85,500.26,313.75,335.45,237.15,166.59,280.16,51.81
